Transaction_ID,Date,Customer_ID,Product,Quantity,Payment_Method,Category,Country,Discount_Percentage,Shipping_Cost,Delivery_Days,Customer_Rating,Return_Status,Unit_Price,Total_Price_Before_Discount,Discount_Amount,Price_After_Discount,Final_Total
TXN_0004442,22-10-2023,CUST_00141,USB Cable,3,PayPal,Accessories,France,0,20,1,4,Yes,46,138,0,138,158
TXN_0001637,22-10-2023,CUST_00900,Headphones,5,Google Pay,Accessories,Germany,10,5,29,5,No,154,770,77,693,698
TXN_0003605,22-10-2023,CUST_00109,Tablet,2,Google Pay,Electronics,France,0,0,3,4,No,574,1148,0,1148,1148
TXN_0001036,22-10-2023,CUST_00962,USB Cable,1,Debit Card,Accessories,USA,5,5,19,4,No,7,7,0.35,6.65,11.65
TXN_0004603,22-10-2023,CUST_00425,Screen Protector,3,Debit Card,Accessories,India,10,5,22,5,No,95,285,28.5,256.5,261.5
TXN_0002792,22-10-2023,CUST_00922,Microphone,3,Apple Pay,Peripherals,Germany,0,25,7,4,No,118,354,0,354,379
TXN_0001898,22-10-2023,CUST_00241,Microphone,6,Apple Pay,Peripherals,India,0,15,3,4,Yes,192,1152,0,1152,1167
TXN_0004317,22-10-2023,CUST_00059,Monitor,2,Credit Card,Peripherals,France,10,15,9,1,No,450,900,90,810,825
TXN_0001035,23-10-2023,CUST_00182,Microphone,9,Bank Transfer,Peripherals,Australia,0,15,23,5,No,172,1548,0,1548,1563
TXN_0004410,23-10-2023,CUST_00812,Laptop,8,PayPal,Electronics,India,0,15,13,2,No,981,7848,0,7848,7863
TXN_0000087,23-10-2023,CUST_00439,Mouse,3,Bank Transfer,Peripherals,France,15,0,16,5,Yes,11,33,4.95,28.05,28.05
TXN_0001128,23-10-2023,CUST_00022,USB Cable,9,Credit Card,Accessories,Australia,0,20,24,5,No,31,279,0,279,299
TXN_0003311,23-10-2023,CUST_00919,Hard Drive,5,Credit Card,Storage,Germany,10,25,14,5,No,109,545,54.5,490.5,515.5
TXN_0004914,23-10-2023,CUST_00787,Laptop,7,Debit Card,Electronics,Japan,5,20,25,5,No,975,6825,341.25,6483.75,6503.75
TXN_0004981,23-10-2023,CUST_00829,Keyboard,6,Debit Card,Peripherals,Japan,0,10,20,1,No,126,756,0,756,766
TXN_0001376,23-10-2023,CUST_00791,Laptop,2,Credit Card,Electronics,USA,15,25,2,4,No,1047,2094,314.1,1779.9,1804.9
TXN_0001016,23-10-2023,CUST_00386,Mouse,3,Debit Card,Peripherals,USA,5,10,18,5,No,100,300,15,285,295
TXN_0001346,23-10-2023,CUST_00652,Laptop,3,Apple Pay,Electronics,UK,0,20,23,3,No,1028,3084,0,3084,3104
TXN_0004932,23-10-2023,CUST_00017,Charger,6,Apple Pay,Accessories,Japan,0,10,19,5,Yes,3,18,0,18,28
TXN_0001129,24-10-2023,CUST_00206,Tablet,9,Google Pay,Electronics,Australia,15,15,8,5,No,505,4545,681.75,3863.25,3878.25
TXN_0002945,24-10-2023,CUST_00447,Smartphone,9,Bank Transfer,Electronics,France,0,15,8,5,Yes,756,6804,0,6804,6819
TXN_0001913,25-10-2023,CUST_00482,Screen Protector,1,Google Pay,Accessories,Japan,0,0,8,4,No,-15,-15,0,-15,-15
TXN_0002153,25-10-2023,CUST_00897,Charger,9,Credit Card,Accessories,France,0,15,9,3,No,24,216,0,216,231
TXN_0000262,25-10-2023,CUST_00667,Tablet,3,Debit Card,Electronics,Australia,0,25,15,5,No,552,1656,0,1656,1681
TXN_0004813,26-10-2023,CUST_00819,Tablet,6,Google Pay,Electronics,Japan,5,25,17,4,No,599,3594,179.7,3414.3,3439.3
TXN_0004409,26-10-2023,CUST_00520,Charger,1,Google Pay,Accessories,USA,0,10,17,5,Yes,53,53,0,53,63
TXN_0000969,27-10-2023,CUST_00853,Monitor,7,PayPal,Peripherals,France,15,20,17,4,No,352,2464,369.6,2094.4,2114.4
TXN_0002103,27-10-2023,CUST_00973,Screen Protector,9,Google Pay,Accessories,USA,0,25,5,5,No,112,1008,0,1008,1033
TXN_0004746,27-10-2023,CUST_00639,Speaker,3,Debit Card,Accessories,Australia,20,15,20,5,Yes,235,705,141,564,579
TXN_0003441,27-10-2023,CUST_00445,Speaker,8,Debit Card,Accessories,UK,15,20,8,3,No,197,1576,236.4,1339.6,1359.6
TXN_0004361,28-10-2023,CUST_00697,Monitor,4,PayPal,Peripherals,Germany,10,20,15,4,No,450,1800,180,1620,1640
TXN_0001588,28-10-2023,CUST_00910,Speaker,9,Google Pay,Accessories,USA,15,15,8,4,No,269,2421,363.15,2057.85,2072.85
TXN_0001939,28-10-2023,CUST_00045,Smartphone,4,Credit Card,Electronics,Australia,5,5,21,2,Yes,848,3392,169.6,3222.4,3227.4
TXN_0000626,28-10-2023,CUST_00327,Charger,8,Debit Card,Accessories,UK,0,15,18,4,No,25,200,0,200,215
TXN_0003863,28-10-2023,CUST_00091,Hard Drive,8,Google Pay,Storage,France,0,20,29,4,No,149,1192,0,1192,1212
TXN_0003262,28-10-2023,CUST_00610,Tablet,5,Apple Pay,Electronics,Japan,0,10,3,3,No,473,2365,0,2365,2375
TXN_0001851,28-10-2023,CUST_00646,Charger,8,Google Pay,Accessories,India,10,5,5,3,No,132,1056,105.6,950.4,955.4
TXN_0003164,28-10-2023,CUST_00255,Laptop,6,Credit Card,Electronics,Canada,0,0,14,4,No,1009,6054,0,6054,6054
TXN_0001780,28-10-2023,CUST_00891,Tablet,8,Credit Card,Electronics,Japan,0,5,13,2,No,465,3720,0,3720,3725
TXN_0002668,29-10-2023,CUST_00273,Tablet,7,Bank Transfer,Electronics,Canada,0,20,28,4,No,546,3822,0,3822,3842
TXN_0001514,29-10-2023,CUST_00712,Charger,9,PayPal,Accessories,Australia,5,15,17,3,No,122,1098,54.9,1043.1,1058.1
TXN_0000354,29-10-2023,CUST_00460,Charger,8,Debit Card,Accessories,France,5,25,9,5,No,48,384,19.2,364.8,389.8
TXN_0002226,29-10-2023,CUST_00702,Microphone,8,Bank Transfer,Peripherals,USA,10,25,14,4,No,64,512,51.2,460.8,485.8
TXN_0002780,29-10-2023,CUST_00334,Screen Protector,9,Debit Card,Accessories,Australia,5,20,16,5,No,28,252,12.6,239.4,259.4
TXN_0003222,29-10-2023,CUST_00618,Webcam,7,Apple Pay,Peripherals,USA,0,10,28,5,No,63,441,0,441,451
TXN_0000515,29-10-2023,CUST_00735,USB Cable,4,PayPal,Accessories,Canada,20,25,12,5,No,-35,-140,-28,-112,-87
TXN_0003064,29-10-2023,CUST_00584,Monitor,1,Bank Transfer,Peripherals,UK,0,20,12,5,No,388,388,0,388,408
TXN_0001107,29-10-2023,CUST_00340,Speaker,8,Debit Card,Accessories,Germany,15,10,7,4,No,259,2072,310.8,1761.2,1771.2
TXN_0002607,29-10-2023,CUST_00191,Monitor,8,Google Pay,Peripherals,USA,10,15,3,4,No,461,3688,368.8,3319.2,3334.2
TXN_0003908,29-10-2023,CUST_00668,Laptop,1,Google Pay,Electronics,France,0,25,3,5,No,1099,1099,0,1099,1124
TXN_0000780,30-10-2023,CUST_00490,Speaker,9,PayPal,Accessories,USA,15,10,29,4,No,200,1800,270,1530,1540
TXN_0001940,30-10-2023,CUST_00646,USB Cable,1,PayPal,Accessories,Australia,0,20,25,4,Yes,79,79,0,79,99
TXN_0003719,30-10-2023,CUST_00357,Screen Protector,5,Apple Pay,Accessories,Germany,0,10,8,5,No,62,310,0,310,320
TXN_0000868,30-10-2023,CUST_00630,USB Cable,8,Google Pay,Accessories,Canada,0,10,6,5,No,109,872,0,872,882
TXN_0001718,30-10-2023,CUST_00922,Mouse,6,Debit Card,Peripherals,UK,0,15,3,5,No,98,588,0,588,603
TXN_0004489,30-10-2023,CUST_00811,Tablet,1,Bank Transfer,Electronics,Germany,15,20,12,5,Yes,504,504,75.6,428.4,448.4
TXN_0004048,30-10-2023,CUST_00747,Microphone,9,PayPal,Peripherals,Australia,15,15,12,5,No,52,468,70.2,397.8,412.8
TXN_0002274,30-10-2023,CUST_00757,Headphones,8,Credit Card,Accessories,USA,0,20,6,3,Yes,144,1152,0,1152,1172
TXN_0003542,30-10-2023,CUST_00574,Keyboard,5,Google Pay,Peripherals,UK,5,20,10,5,No,207,1035,51.75,983.25,1003.25
TXN_0002750,30-10-2023,CUST_00046,Microphone,1,Apple Pay,Peripherals,France,0,5,17,5,No,198,198,0,198,203
TXN_0002032,30-10-2023,CUST_00197,Headphones,2,Bank Transfer,Accessories,UK,0,5,7,1,No,105,210,0,210,215
TXN_0003715,31-10-2023,CUST_00783,Microphone,3,PayPal,Peripherals,UK,5,10,2,5,No,122,366,18.3,347.7,357.7
TXN_0004419,31-10-2023,CUST_00234,Mouse,3,Debit Card,Peripherals,UK,15,25,29,5,No,101,303,45.45,257.55,282.55
TXN_0003488,31-10-2023,CUST_00605,Mouse,9,Google Pay,Peripherals,UK,10,25,5,5,No,144,1296,129.6,1166.4,1191.4
TXN_0002101,31-10-2023,CUST_00703,Webcam,4,Apple Pay,Peripherals,USA,10,10,4,5,No,155,620,62,558,568
TXN_0003152,31-10-2023,CUST_00693,Microphone,6,Credit Card,Peripherals,Japan,0,10,27,5,Yes,108,648,0,648,658
TXN_0004829,31-10-2023,CUST_00205,Microphone,4,Bank Transfer,Peripherals,Germany,0,25,13,5,No,122,488,0,488,513
TXN_0002040,31-10-2023,CUST_00209,Screen Protector,1,Credit Card,Accessories,UK,0,20,2,5,No,62,62,0,62,82
TXN_0000270,31-10-2023,CUST_00883,Speaker,3,Credit Card,Accessories,Japan,0,5,9,5,No,293,879,0,879,884
TXN_0000678,01-11-2023,CUST_00798,Smartphone,9,Bank Transfer,Electronics,India,0,5,8,4,No,800,7200,0,7200,7205
TXN_0002084,01-11-2023,CUST_00519,Mouse,9,Bank Transfer,Peripherals,Canada,10,15,6,4,No,130,1170,117,1053,1068
TXN_0003427,01-11-2023,CUST_00743,Headphones,7,Debit Card,Accessories,Canada,0,10,5,3,No,179,1253,0,1253,1263
TXN_0001816,01-11-2023,CUST_00646,Hard Drive,5,PayPal,Storage,Japan,5,15,5,4,Yes,138,690,34.5,655.5,670.5
TXN_0004610,01-11-2023,CUST_00925,Charger,1,Apple Pay,Accessories,Germany,10,15,13,5,No,14,14,1.4,12.6,27.6
TXN_0001963,01-11-2023,CUST_00168,Smartphone,9,Google Pay,Electronics,Japan,0,25,1,5,No,839,7551,0,7551,7576
TXN_0002854,01-11-2023,CUST_00246,Keyboard,9,Debit Card,Peripherals,Japan,0,20,17,5,No,168,1512,0,1512,1532
TXN_0000411,01-11-2023,CUST_00132,Laptop,8,Credit Card,Electronics,Australia,15,20,26,2,No,1091,8728,1309.2,7418.8,7438.8
TXN_0001198,01-11-2023,CUST_00983,Charger,6,Debit Card,Accessories,Canada,0,25,5,5,No,-4,-24,0,-24,1
TXN_0001678,02-11-2023,CUST_00494,Keyboard,4,Apple Pay,Peripherals,Germany,0,15,21,4,No,101,404,0,404,419
TXN_0004114,02-11-2023,CUST_00511,Keyboard,7,Debit Card,Peripherals,Canada,15,25,2,4,No,110,770,115.5,654.5,679.5
TXN_0000789,02-11-2023,CUST_00355,Smartphone,4,Bank Transfer,Electronics,France,10,15,15,5,No,890,3560,356,3204,3219
TXN_0000773,02-11-2023,CUST_00237,Charger,7,Bank Transfer,Accessories,India,15,15,23,5,No,133,931,139.65,791.35,806.35
TXN_0001996,02-11-2023,CUST_00366,Microphone,7,Google Pay,Peripherals,India,0,0,26,5,No,84,588,0,588,588
TXN_0002938,03-11-2023,CUST_00330,Speaker,7,Credit Card,Accessories,France,10,0,2,4,No,214,1498,149.8,1348.2,1348.2
TXN_0003030,03-11-2023,CUST_00544,USB Cable,3,Google Pay,Accessories,USA,0,20,7,3,No,67,201,0,201,221
TXN_0001862,03-11-2023,CUST_00813,Screen Protector,4,Credit Card,Accessories,UK,5,5,19,5,Yes,106,424,21.2,402.8,407.8
TXN_0003815,03-11-2023,CUST_00970,Headphones,1,Apple Pay,Accessories,Germany,5,5,15,4,No,169,169,8.45,160.55,165.55
TXN_0004179,04-11-2023,CUST_00105,Monitor,3,Credit Card,Peripherals,Canada,10,10,20,4,No,458,1374,137.4,1236.6,1246.6
TXN_0002470,04-11-2023,CUST_00820,Headphones,2,Apple Pay,Accessories,France,0,5,24,2,No,141,282,0,282,287
TXN_0002009,04-11-2023,CUST_00653,Charger,3,Apple Pay,Accessories,India,10,20,5,2,No,80,240,24,216,236
TXN_0000794,04-11-2023,CUST_00099,Smartphone,5,Google Pay,Electronics,Australia,15,20,20,4,Yes,882,4410,661.5,3748.5,3768.5
TXN_0004331,05-11-2023,CUST_00229,Webcam,4,Credit Card,Peripherals,France,0,20,25,5,No,152,608,0,608,628
TXN_0004961,05-11-2023,CUST_00424,Tablet,6,Bank Transfer,Electronics,France,0,25,27,5,Yes,454,2724,0,2724,2749
TXN_0000020,05-11-2023,CUST_00192,Keyboard,5,Credit Card,Peripherals,India,15,20,26,5,No,218,1090,163.5,926.5,946.5
TXN_0001739,05-11-2023,CUST_00175,Speaker,1,Credit Card,Accessories,Japan,5,25,9,5,No,265,265,13.25,251.75,276.75
TXN_0001859,05-11-2023,CUST_00090,Screen Protector,7,Debit Card,Accessories,Canada,0,20,10,5,No,10,70,0,70,90
TXN_0001143,05-11-2023,CUST_00195,Screen Protector,4,Credit Card,Accessories,UK,10,10,9,5,No,94,376,37.6,338.4,348.4
TXN_0001353,06-11-2023,CUST_00600,Headphones,1,Google Pay,Accessories,Japan,0,15,7,5,No,239,239,0,239,254
TXN_0001795,06-11-2023,CUST_00638,Screen Protector,6,Apple Pay,Accessories,Germany,10,10,1,5,No,28,168,16.8,151.2,161.2
TXN_0001526,06-11-2023,CUST_00033,Screen Protector,6,Apple Pay,Accessories,Germany,20,15,15,5,No,80,480,96,384,399
TXN_0004131,06-11-2023,CUST_00042,Tablet,1,Bank Transfer,Electronics,Canada,0,20,28,4,No,453,453,0,453,473
TXN_0002275,07-11-2023,CUST_00022,Laptop,1,Bank Transfer,Electronics,Canada,10,15,9,2,No,1037,1037,103.7,933.3,948.3
TXN_0002324,07-11-2023,CUST_00878,Mouse,2,Google Pay,Peripherals,UK,0,15,14,5,No,106,212,0,212,227
TXN_0002023,07-11-2023,CUST_00808,Microphone,6,Apple Pay,Peripherals,Japan,0,10,5,3,No,87,522,0,522,532
TXN_0004506,07-11-2023,CUST_00558,Charger,5,Apple Pay,Accessories,Japan,0,15,23,3,No,52,260,0,260,275
TXN_0003317,07-11-2023,CUST_00836,Mouse,4,Apple Pay,Peripherals,Canada,0,25,21,5,Yes,69,276,0,276,301
TXN_0001468,07-11-2023,CUST_00658,USB Cable,1,Google Pay,Accessories,Japan,20,10,6,5,Yes,18,18,3.6,14.4,24.4
TXN_0003942,07-11-2023,CUST_00911,Monitor,4,Bank Transfer,Peripherals,UK,0,15,13,4,No,377,1508,0,1508,1523
TXN_0002150,08-11-2023,CUST_00327,Mouse,7,Google Pay,Peripherals,France,0,20,3,5,No,143,1001,0,1001,1021
TXN_0001360,08-11-2023,CUST_00566,Keyboard,7,Bank Transfer,Peripherals,UK,0,10,22,5,No,104,728,0,728,738
TXN_0004498,08-11-2023,CUST_00871,Webcam,1,Bank Transfer,Peripherals,Australia,20,25,15,5,No,170,170,34,136,161
TXN_0001868,08-11-2023,CUST_00758,Microphone,2,Google Pay,Peripherals,USA,0,15,15,5,Yes,128,256,0,256,271
TXN_0000882,08-11-2023,CUST_00293,Monitor,3,Credit Card,Peripherals,Germany,15,20,15,2,No,478,1434,215.1,1218.9,1238.9
TXN_0004169,09-11-2023,CUST_00212,Charger,3,Google Pay,Accessories,Australia,0,10,14,5,No,116,348,0,348,358
TXN_0004230,09-11-2023,CUST_00967,Charger,8,Debit Card,Accessories,UK,0,15,4,5,No,55,440,0,440,455
TXN_0001147,09-11-2023,CUST_00123,Laptop,9,Credit Card,Electronics,UK,5,20,17,5,Yes,984,8856,442.8,8413.2,8433.2
TXN_0003621,09-11-2023,CUST_00732,Speaker,3,Apple Pay,Accessories,USA,5,20,23,5,No,275,825,41.25,783.75,803.75
TXN_0003756,09-11-2023,CUST_00152,Headphones,8,Bank Transfer,Accessories,Australia,0,5,4,5,Yes,187,1496,0,1496,1501
TXN_0002845,09-11-2023,CUST_00134,Charger,9,Bank Transfer,Accessories,USA,0,20,8,5,No,18,162,0,162,182
TXN_0002794,09-11-2023,CUST_00514,Screen Protector,1,PayPal,Accessories,USA,0,5,24,4,No,55,55,0,55,60
TXN_0001955,09-11-2023,CUST_00600,Speaker,9,Apple Pay,Accessories,Germany,5,5,5,5,No,224,2016,100.8,1915.2,1920.2
TXN_0001229,09-11-2023,CUST_00344,Screen Protector,1,Google Pay,Accessories,France,10,20,20,5,No,59,59,5.9,53.1,73.1
TXN_0003062,09-11-2023,CUST_00766,Keyboard,6,Bank Transfer,Peripherals,UK,15,20,27,4,Yes,74,444,66.6,377.4,397.4
TXN_0004708,10-11-2023,CUST_00770,Tablet,9,Apple Pay,Electronics,Canada,0,0,20,5,Yes,569,5121,0,5121,5121
TXN_0004613,10-11-2023,CUST_00974,Webcam,4,PayPal,Peripherals,France,15,25,11,5,No,61,244,36.6,207.4,232.4
TXN_0003032,10-11-2023,CUST_00794,Speaker,4,Bank Transfer,Accessories,France,0,15,7,4,No,271,1084,0,1084,1099
TXN_0004413,10-11-2023,CUST_00901,Mouse,2,Debit Card,Peripherals,France,5,10,17,4,Yes,58,116,5.8,110.2,120.2
TXN_0002679,10-11-2023,CUST_00695,Tablet,5,Credit Card,Electronics,Canada,5,5,7,5,No,511,2555,127.75,2427.25,2432.25
TXN_0002735,10-11-2023,CUST_00177,Laptop,9,Credit Card,Electronics,UK,0,10,18,4,No,1053,9477,0,9477,9487
TXN_0004704,10-11-2023,CUST_00192,Monitor,4,Bank Transfer,Peripherals,Australia,0,5,14,4,No,415,1660,0,1660,1665
TXN_0001840,10-11-2023,CUST_00088,USB Cable,2,Credit Card,Accessories,USA,0,15,5,5,No,43,86,0,86,101
TXN_0000408,10-11-2023,CUST_00852,Screen Protector,8,Debit Card,Accessories,France,5,20,25,4,No,75,600,30,570,590
TXN_0000029,10-11-2023,CUST_00112,USB Cable,4,Apple Pay,Accessories,India,0,25,27,5,No,-35,-140,0,-140,-115
TXN_0004514,10-11-2023,CUST_00255,Mouse,5,Bank Transfer,Peripherals,France,0,25,20,4,No,54,270,0,270,295
TXN_0002847,10-11-2023,CUST_00192,Monitor,8,Apple Pay,Peripherals,UK,5,20,20,5,Yes,360,2880,144,2736,2756
TXN_0004352,11-11-2023,CUST_00362,Tablet,7,Debit Card,Electronics,Australia,10,20,26,4,No,552,3864,386.4,3477.6,3497.6
TXN_0004028,11-11-2023,CUST_00255,Microphone,7,Google Pay,Peripherals,Japan,0,15,23,4,No,81,567,0,567,582
TXN_0004205,11-11-2023,CUST_00243,Hard Drive,3,Bank Transfer,Storage,Germany,0,5,11,5,No,134,402,0,402,407
TXN_0000929,11-11-2023,CUST_00743,Tablet,5,Apple Pay,Electronics,Australia,0,10,17,4,Yes,492,2460,0,2460,2470
TXN_0004869,11-11-2023,CUST_00690,Microphone,2,Bank Transfer,Peripherals,Australia,10,5,28,5,No,77,154,15.4,138.6,143.6
TXN_0000701,12-11-2023,CUST_00093,Keyboard,6,Apple Pay,Peripherals,USA,5,5,16,5,Yes,164,984,49.2,934.8,939.8
TXN_0000053,12-11-2023,CUST_00936,Microphone,7,Debit Card,Peripherals,Japan,0,10,20,5,No,110,770,0,770,780
TXN_0002330,12-11-2023,CUST_00097,Hard Drive,8,Credit Card,Storage,Canada,15,20,26,5,No,96,768,115.2,652.8,672.8
TXN_0001583,12-11-2023,CUST_00085,Speaker,7,Apple Pay,Accessories,USA,0,10,29,5,No,269,1883,0,1883,1893
TXN_0001817,13-11-2023,CUST_00663,Tablet,7,Debit Card,Electronics,USA,0,15,3,5,No,498,3486,0,3486,3501
TXN_0004602,13-11-2023,CUST_00923,Speaker,7,Bank Transfer,Accessories,UK,0,0,16,5,No,151,1057,0,1057,1057
TXN_0004103,13-11-2023,CUST_00614,Microphone,1,Debit Card,Peripherals,Japan,0,20,2,3,No,118,118,0,118,138
TXN_0004696,13-11-2023,CUST_00655,Charger,6,Bank Transfer,Accessories,Australia,15,15,24,5,No,-6,-36,-5.4,-30.6,-15.6
TXN_0001480,14-11-2023,CUST_00529,Hard Drive,6,Bank Transfer,Storage,France,0,5,27,4,No,202,1212,0,1212,1217
TXN_0004757,14-11-2023,CUST_00302,USB Cable,9,Bank Transfer,Accessories,Japan,5,15,5,4,Yes,49,441,22.05,418.95,433.95
TXN_0000187,14-11-2023,CUST_00279,Microphone,3,PayPal,Peripherals,Japan,0,15,5,2,Yes,56,168,0,168,183
TXN_0001920,14-11-2023,CUST_00723,Speaker,3,Bank Transfer,Accessories,India,5,5,29,2,No,225,675,33.75,641.25,646.25
TXN_0001402,14-11-2023,CUST_00079,USB Cable,1,Credit Card,Accessories,UK,10,5,6,4,No,107,107,10.7,96.3,101.3
TXN_0001007,14-11-2023,CUST_00971,Laptop,2,Credit Card,Electronics,Canada,10,25,25,5,No,1087,2174,217.4,1956.6,1981.6
TXN_0004296,14-11-2023,CUST_00559,Headphones,8,Debit Card,Accessories,India,20,20,24,3,No,180,1440,288,1152,1172
TXN_0004257,14-11-2023,CUST_00547,Router,5,Credit Card,Networking,Australia,0,10,24,4,Yes,126,630,0,630,640
TXN_0001194,14-11-2023,CUST_00083,Smartphone,9,Credit Card,Electronics,Australia,0,10,28,5,Yes,838,7542,0,7542,7552
TXN_0001831,14-11-2023,CUST_00225,Hard Drive,8,Bank Transfer,Storage,India,0,20,6,4,No,130,1040,0,1040,1060
TXN_0001829,14-11-2023,CUST_00855,Headphones,8,Google Pay,Accessories,India,15,15,20,5,No,232,1856,278.4,1577.6,1592.6
TXN_0001590,14-11-2023,CUST_00412,Hard Drive,2,PayPal,Storage,Australia,0,5,13,5,No,166,332,0,332,337
TXN_0003230,14-11-2023,CUST_00836,USB Cable,5,PayPal,Accessories,Japan,15,25,28,4,No,-36,-180,-27,-153,-128
TXN_0000999,15-11-2023,CUST_00327,USB Cable,4,Debit Card,Accessories,Germany,20,25,28,3,Yes,43,172,34.4,137.6,162.6
TXN_0001513,15-11-2023,CUST_00044,Microphone,8,Apple Pay,Peripherals,France,0,20,2,4,Yes,55,440,0,440,460
TXN_0004503,15-11-2023,CUST_00100,Monitor,5,Debit Card,Peripherals,Germany,0,5,20,5,No,360,1800,0,1800,1805
TXN_0002728,15-11-2023,CUST_00450,Headphones,5,Credit Card,Accessories,Germany,0,25,27,5,No,241,1205,0,1205,1230
TXN_0004428,15-11-2023,CUST_00643,Hard Drive,1,Credit Card,Storage,Australia,10,5,25,3,No,212,212,21.2,190.8,195.8
TXN_0003531,16-11-2023,CUST_00703,Speaker,8,Google Pay,Accessories,France,0,15,13,3,No,195,1560,0,1560,1575
TXN_0001772,16-11-2023,CUST_00439,Screen Protector,4,Bank Transfer,Accessories,Japan,15,20,11,5,No,97,388,58.2,329.8,349.8
TXN_0002546,16-11-2023,CUST_00097,Speaker,3,Bank Transfer,Accessories,USA,5,5,7,5,No,151,453,22.65,430.35,435.35
TXN_0003120,16-11-2023,CUST_00971,Keyboard,7,Debit Card,Peripherals,Canada,0,5,1,4,No,207,1449,0,1449,1454
TXN_0002215,16-11-2023,CUST_00335,Microphone,9,Google Pay,Peripherals,India,0,20,5,5,No,77,693,0,693,713
TXN_0001017,16-11-2023,CUST_00618,Speaker,3,PayPal,Accessories,Germany,5,10,11,5,No,160,480,24,456,466
TXN_0000927,16-11-2023,CUST_00932,Router,8,Bank Transfer,Networking,Germany,5,15,19,5,No,179,1432,71.6,1360.4,1375.4
TXN_0000983,16-11-2023,CUST_00984,Charger,9,Apple Pay,Accessories,France,0,5,19,5,Yes,21,189,0,189,194
TXN_0003614,17-11-2023,CUST_00892,Keyboard,9,Bank Transfer,Peripherals,France,15,15,29,5,No,95,855,128.25,726.75,741.75
TXN_0002298,17-11-2023,CUST_00325,Router,5,Apple Pay,Networking,Australia,0,15,25,4,Yes,228,1140,0,1140,1155
TXN_0000392,17-11-2023,CUST_00954,Keyboard,7,PayPal,Peripherals,India,0,10,1,4,No,110,770,0,770,780
TXN_0000998,17-11-2023,CUST_00004,Microphone,7,Google Pay,Peripherals,USA,10,10,21,5,No,157,1099,109.9,989.1,999.1
TXN_0000953,18-11-2023,CUST_00300,Smartphone,8,Credit Card,Electronics,Australia,5,15,19,1,Yes,832,6656,332.8,6323.2,6338.2
TXN_0004291,18-11-2023,CUST_00021,Tablet,5,Google Pay,Electronics,USA,5,20,22,5,No,485,2425,121.25,2303.75,2323.75
TXN_0003597,18-11-2023,CUST_00795,USB Cable,6,PayPal,Accessories,Australia,20,5,27,3,Yes,-4,-24,-4.8,-19.2,-14.2
TXN_0003983,18-11-2023,CUST_00291,Webcam,5,Debit Card,Peripherals,France,0,25,4,4,Yes,40,200,0,200,225
TXN_0000369,19-11-2023,CUST_00472,Monitor,6,Debit Card,Peripherals,Australia,0,10,19,5,No,457,2742,0,2742,2752
TXN_0003517,19-11-2023,CUST_00371,Screen Protector,5,Apple Pay,Accessories,Canada,5,10,14,3,No,-10,-50,-2.5,-47.5,-37.5
TXN_0001594,19-11-2023,CUST_00631,Router,2,Apple Pay,Networking,Germany,0,15,7,5,No,237,474,0,474,489
TXN_0000364,19-11-2023,CUST_00367,Mouse,8,Bank Transfer,Peripherals,France,15,5,6,4,No,7,56,8.4,47.6,52.6
TXN_0004673,19-11-2023,CUST_00604,Webcam,1,Debit Card,Peripherals,Canada,0,25,20,4,No,58,58,0,58,83
TXN_0001561,19-11-2023,CUST_00364,Screen Protector,8,Bank Transfer,Accessories,Australia,0,15,14,5,No,1,8,0,8,23
TXN_0003277,20-11-2023,CUST_00974,Screen Protector,4,Apple Pay,Accessories,USA,0,20,8,5,Yes,55,220,0,220,240
TXN_0002056,20-11-2023,CUST_00886,Laptop,5,Bank Transfer,Electronics,USA,10,0,27,4,No,1032,5160,516,4644,4644
TXN_0004021,20-11-2023,CUST_00970,Tablet,1,Apple Pay,Electronics,Japan,15,25,29,5,No,463,463,69.45,393.55,418.55
TXN_0001090,20-11-2023,CUST_00578,Hard Drive,9,Google Pay,Storage,Canada,10,10,28,5,No,85,765,76.5,688.5,698.5
TXN_0003157,20-11-2023,CUST_00760,Mouse,3,Google Pay,Peripherals,India,0,10,12,5,No,48,144,0,144,154
TXN_0002119,20-11-2023,CUST_00849,Charger,5,Credit Card,Accessories,Canada,0,15,23,5,No,33,165,0,165,180
TXN_0001667,20-11-2023,CUST_00622,Monitor,1,Apple Pay,Peripherals,Australia,20,25,16,5,No,375,375,75,300,325
TXN_0001498,20-11-2023,CUST_00530,Smartphone,6,Credit Card,Electronics,Germany,5,10,14,5,No,780,4680,234,4446,4456
TXN_0001119,20-11-2023,CUST_00674,USB Cable,9,Bank Transfer,Accessories,UK,20,0,19,4,No,20,180,36,144,144
TXN_0003376,21-11-2023,CUST_00668,Speaker,7,Credit Card,Accessories,Australia,0,5,19,4,Yes,243,1701,0,1701,1706
TXN_0003670,21-11-2023,CUST_00068,Keyboard,9,Credit Card,Peripherals,UK,0,20,26,5,No,175,1575,0,1575,1595
TXN_0004609,21-11-2023,CUST_00446,Screen Protector,3,Credit Card,Accessories,Australia,15,15,26,5,No,2,6,0.9,5.1,20.1
TXN_0003151,21-11-2023,CUST_00169,Microphone,4,Apple Pay,Peripherals,Canada,0,10,19,2,Yes,50,200,0,200,210
TXN_0004294,21-11-2023,CUST_00812,Screen Protector,9,Bank Transfer,Accessories,India,0,5,9,5,No,80,720,0,720,725
